GroupSize,DeltaValue,Percentile,SharedMovies
2,0.436,33.0,202
2,0.436,33.0,359
2,0.436,33.0,359
2,0.436,33.0,86
2,0.436,33.0,86
2,0.436,33.0,251
2,0.436,33.0,251
2,0.436,33.0,535
2,0.436,32.9,535
2,0.437,32.9,394
2,0.437,32.9,394
2,0.437,32.9,205
2,0.437,32.9,205
2,0.438,32.9,24
2,0.438,32.9,24
2,0.438,32.9,561
2,0.438,32.9,561
2,0.438,32.9,129
2,0.438,32.8,129
2,0.438,32.8,121
2,0.438,32.8,121
2,0.438,32.8,121
2,0.438,32.8,121
2,0.438,32.8,252
2,0.438,32.8,252
2,0.439,32.8,98
2,0.439,32.8,98
2,0.439,32.8,450
2,0.439,32.7,450
2,0.439,32.7,853
2,0.439,32.7,853
2,0.440,32.7,291
2,0.440,32.7,291
2,0.440,32.7,92
2,0.440,32.7,92
2,0.440,32.7,285
2,0.440,32.7,285
2,0.440,32.7,109
2,0.440,32.6,109
2,0.441,32.6,244
2,0.441,32.6,244
2,0.441,32.6,329
2,0.441,32.6,329
2,0.441,32.6,228
2,0.441,32.6,228
2,0.441,32.6,51
2,0.441,32.6,51
2,0.442,32.6,206
2,0.442,32.5,206
2,0.442,32.5,164
2,0.442,32.5,164
2,0.442,32.5,121
2,0.442,32.5,121
2,0.443,32.5,87
2,0.443,32.5,87
2,0.443,32.5,271
2,0.443,32.5,271
2,0.443,32.5,149
2,0.443,32.4,149
2,0.443,32.4,351
2,0.443,32.4,351
2,0.443,32.4,97
2,0.443,32.4,97
2,0.443,32.4,935
2,0.443,32.4,935
2,0.444,32.4,467
2,0.444,32.4,467
2,0.444,32.4,153
2,0.444,32.3,153
2,0.445,32.3,172
2,0.445,32.3,172
2,0.446,32.3,239
2,0.446,32.3,239
2,0.446,32.3,93
2,0.446,32.3,93
2,0.446,32.3,56
2,0.446,32.3,56
2,0.446,32.3,28
2,0.446,32.2,28
2,0.447,32.2,225
2,0.447,32.2,225
2,0.447,32.2,197
2,0.447,32.2,197
2,0.447,32.2,141
2,0.447,32.2,141
2,0.447,32.2,47
2,0.447,32.2,47
2,0.447,32.2,47
2,0.447,32.1,47
2,0.447,32.1,113
2,0.447,32.1,113
2,0.447,32.1,711
2,0.447,32.1,711
2,0.447,32.1,19
2,0.447,32.1,19
2,0.447,32.1,19
2,0.447,32.1,19
2,0.448,32.1,221
2,0.448,32.0,221
2,0.448,32.0,327
2,0.448,32.0,327
2,0.448,32.0,829
2,0.448,32.0,829
2,0.449,32.0,1147
2,0.449,32.0,1147
2,0.449,32.0,321
2,0.449,32.0,321
2,0.449,32.0,225
2,0.449,31.9,225
2,0.449,31.9,49
2,0.449,31.9,49
2,0.449,31.9,89
2,0.449,31.9,89
2,0.450,31.9,259
2,0.450,31.9,259
2,0.450,31.9,50
2,0.450,31.9,50
2,0.451,31.8,61
2,0.451,31.8,61
2,0.451,31.8,112
2,0.451,31.8,112
2,0.451,31.8,277
2,0.451,31.8,277
2,0.451,31.8,134
2,0.451,31.8,134
2,0.452,31.8,732
2,0.452,31.8,732
2,0.452,31.7,321
2,0.452,31.7,321
2,0.452,31.7,187
2,0.452,31.7,187
2,0.452,31.7,356
2,0.452,31.7,356
2,0.453,31.7,127
2,0.453,31.7,127
2,0.453,31.7,552
2,0.453,31.7,552
2,0.453,31.6,268
2,0.453,31.6,268
2,0.453,31.6,591
2,0.453,31.6,591
2,0.453,31.6,43
2,0.453,31.6,43
2,0.454,31.6,151
2,0.454,31.6,151
2,0.454,31.6,216
2,0.454,31.6,216
2,0.454,31.5,249
2,0.454,31.5,249
2,0.454,31.5,207
2,0.454,31.5,207
2,0.454,31.5,774
2,0.454,31.5,774
2,0.455,31.5,132
2,0.455,31.5,132
2,0.455,31.5,220
2,0.455,31.5,220
2,0.455,31.4,11
2,0.455,31.4,11
2,0.455,31.4,44
2,0.455,31.4,44
2,0.455,31.4,508
2,0.455,31.4,508
2,0.455,31.4,598
2,0.455,31.4,598
2,0.456,31.4,34
2,0.456,31.4,34
2,0.457,31.3,69
2,0.457,31.3,69
2,0.457,31.3,265
2,0.457,31.3,265
2,0.457,31.3,244
2,0.457,31.3,244
2,0.457,31.3,445
2,0.457,31.3,445
2,0.457,31.3,457
2,0.457,31.3,457
2,0.457,31.2,47
2,0.457,31.2,47
2,0.458,31.2,189
2,0.458,31.2,189
2,0.458,31.2,130
2,0.458,31.2,130
2,0.458,31.2,250
2,0.458,31.2,250
2,0.458,31.2,1203
2,0.458,31.2,1203
2,0.458,31.1,360
2,0.458,31.1,360
2,0.459,31.1,422
2,0.459,31.1,422
2,0.459,31.1,531
2,0.459,31.1,531
2,0.459,31.1,471
2,0.459,31.1,471
2,0.459,31.1,73
2,0.459,31.1,73
2,0.459,31.0,856
2,0.459,31.0,856
2,0.459,31.0,49
2,0.459,31.0,49
2,0.460,31.0,450
2,0.460,31.0,450
2,0.460,31.0,227
2,0.460,31.0,227
2,0.460,31.0,253
2,0.460,31.0,253
2,0.461,30.9,583
2,0.461,30.9,583
2,0.461,30.9,457
2,0.461,30.9,457
2,0.461,30.9,357
2,0.461,30.9,357
2,0.461,30.9,401
2,0.461,30.9,401
2,0.462,30.9,78
2,0.462,30.9,78
2,0.462,30.8,312
2,0.462,30.8,312
2,0.462,30.8,39
2,0.462,30.8,39
2,0.462,30.8,238
2,0.462,30.8,238
2,0.462,30.8,292
2,0.462,30.8,292
2,0.463,30.8,201
2,0.463,30.8,201
2,0.463,30.7,68
2,0.463,30.7,68
2,0.463,30.7,1036
2,0.463,30.7,1036
2,0.463,30.7,191
2,0.463,30.7,191
2,0.463,30.7,287
2,0.463,30.7,287
2,0.463,30.7,123
2,0.463,30.7,123
2,0.463,30.6,369
2,0.463,30.6,369
2,0.463,30.6,452
2,0.463,30.6,452
2,0.464,30.6,96
2,0.464,30.6,96
2,0.464,30.6,515
2,0.464,30.6,515
2,0.464,30.6,56
2,0.464,30.5,56
2,0.465,30.5,113
2,0.465,30.5,113
2,0.465,30.5,596
2,0.465,30.5,596
2,0.465,30.5,71
2,0.465,30.5,71
2,0.465,30.5,130
2,0.465,30.5,130
2,0.465,30.5,159
2,0.465,30.4,159
2,0.466,30.4,290
2,0.466,30.4,290
2,0.466,30.4,1029
2,0.466,30.4,1029
2,0.466,30.4,442
2,0.466,30.4,442
2,0.466,30.4,547
2,0.466,30.4,547
2,0.466,30.4,104
2,0.466,30.3,104
2,0.466,30.3,669
2,0.466,30.3,669
2,0.467,30.3,239
2,0.467,30.3,239
2,0.467,30.3,30
2,0.467,30.3,30
2,0.467,30.3,214
2,0.467,30.3,214
2,0.468,30.3,294
2,0.468,30.2,294
2,0.468,30.2,62
2,0.468,30.2,62
2,0.468,30.2,124
2,0.468,30.2,124
2,0.468,30.2,111
2,0.468,30.2,111
2,0.469,30.2,270
2,0.469,30.2,270
2,0.469,30.2,175
2,0.469,30.1,175
2,0.469,30.1,176
2,0.469,30.1,176
2,0.469,30.1,97
2,0.469,30.1,97
2,0.469,30.1,244
2,0.469,30.1,244
2,0.470,30.1,279
2,0.470,30.1,279
2,0.470,30.1,429
2,0.470,30.0,429
2,0.470,30.0,100
2,0.470,30.0,100
2,0.470,30.0,569
2,0.470,30.0,569
2,0.470,30.0,303
2,0.470,30.0,303
2,0.471,30.0,424
2,0.471,30.0,424
2,0.471,30.0,51
2,0.471,29.9,51
2,0.471,29.9,136
2,0.471,29.9,136
2,0.471,29.9,137
2,0.471,29.9,137
2,0.471,29.9,669
2,0.471,29.9,669
2,0.472,29.9,351
2,0.472,29.9,351
2,0.472,29.9,797
2,0.472,29.8,797
2,0.472,29.8,197
2,0.472,29.8,197
2,0.472,29.8,72
2,0.472,29.8,72
2,0.472,29.8,90
2,0.472,29.8,90
2,0.472,29.8,271
2,0.472,29.8,271
2,0.472,29.8,580
2,0.472,29.7,580
2,0.473,29.7,241
2,0.473,29.7,241
2,0.473,29.7,280
2,0.473,29.7,280
2,0.473,29.7,357
2,0.473,29.7,357
2,0.474,29.7,208
2,0.474,29.7,208
2,0.474,29.7,627
2,0.474,29.6,627
2,0.474,29.6,610
2,0.474,29.6,610
2,0.474,29.6,447
2,0.474,29.6,447
2,0.474,29.6,274
2,0.474,29.6,274
2,0.475,29.6,452
2,0.475,29.6,452
2,0.475,29.6,590
2,0.475,29.5,590
2,0.475,29.5,512
2,0.475,29.5,512
2,0.475,29.5,81
2,0.475,29.5,81
2,0.475,29.5,102
2,0.475,29.5,102
2,0.476,29.5,392
2,0.476,29.5,392
2,0.476,29.5,63
2,0.476,29.4,63
2,0.476,29.4,2100
2,0.476,29.4,2100
2,0.477,29.4,149
2,0.477,29.4,149
2,0.478,29.4,289
2,0.478,29.4,289
2,0.478,29.4,268
2,0.478,29.4,268
2,0.478,29.4,1030
2,0.478,29.3,1030
2,0.478,29.3,426
2,0.478,29.3,426
2,0.478,29.3,157
2,0.478,29.3,157
2,0.478,29.3,271
2,0.478,29.3,271
2,0.478,29.3,159
2,0.478,29.3,159
2,0.478,29.3,320
2,0.478,29.2,320
2,0.478,29.2,395
2,0.478,29.2,395
2,0.479,29.2,194
2,0.479,29.2,194
2,0.480,29.2,250
2,0.480,29.2,250
2,0.480,29.2,601
2,0.480,29.2,601
2,0.480,29.1,251
2,0.480,29.1,251
2,0.480,29.1,76
2,0.480,29.1,76
2,0.480,29.1,1658
2,0.480,29.1,1658
2,0.481,29.1,158
2,0.481,29.1,158
2,0.482,29.1,437
2,0.482,29.1,437
2,0.482,29.0,82
2,0.482,29.0,82
2,0.482,29.0,55
2,0.482,29.0,55
2,0.482,29.0,248
2,0.482,29.0,248
2,0.482,29.0,500
2,0.482,29.0,500
2,0.482,29.0,196
2,0.482,29.0,196
2,0.482,28.9,85
2,0.482,28.9,85
2,0.483,28.9,732
2,0.483,28.9,732
2,0.483,28.9,265
2,0.483,28.9,265
2,0.483,28.9,417
2,0.483,28.9,417
2,0.483,28.9,30
2,0.483,28.9,30
2,0.484,28.8,737
2,0.484,28.8,737
2,0.484,28.8,308
2,0.484,28.8,308
2,0.484,28.8,31
2,0.484,28.8,31
2,0.484,28.8,62
2,0.484,28.8,62
2,0.484,28.8,1568
2,0.484,28.8,1568
2,0.485,28.7,97
2,0.485,28.7,97
2,0.485,28.7,229
2,0.485,28.7,229
2,0.485,28.7,594
2,0.485,28.7,594
2,0.485,28.7,270
2,0.485,28.7,270
2,0.486,28.7,69
2,0.486,28.7,69
2,0.486,28.6,318
2,0.486,28.6,318
2,0.486,28.6,575
2,0.486,28.6,575
2,0.486,28.6,109
2,0.486,28.6,109
2,0.486,28.6,73
2,0.486,28.6,73
2,0.487,28.6,850
2,0.487,28.6,850
2,0.487,28.5,430
2,0.487,28.5,430
2,0.487,28.5,80
2,0.487,28.5,80
2,0.488,28.5,246
2,0.488,28.5,246
2,0.488,28.5,625
2,0.488,28.5,625
2,0.488,28.5,126
2,0.488,28.5,126
2,0.488,28.4,128
2,0.488,28.4,128
2,0.488,28.4,43
2,0.488,28.4,43
2,0.489,28.4,395
2,0.489,28.4,395
2,0.489,28.4,176
2,0.489,28.4,176
2,0.489,28.4,574
2,0.489,28.4,574
2,0.489,28.3,89
2,0.489,28.3,89
2,0.489,28.3,134
2,0.489,28.3,134
2,0.489,28.3,986
2,0.489,28.3,986
2,0.489,28.3,181
2,0.489,28.3,181
2,0.489,28.3,371
2,0.489,28.3,371
2,0.489,28.2,233
2,0.489,28.2,233
2,0.489,28.2,234
2,0.489,28.2,234
2,0.490,28.2,196
2,0.490,28.2,196
2,0.490,28.2,695
2,0.490,28.2,695
2,0.490,28.2,408
2,0.490,28.2,408
2,0.490,28.1,408
2,0.490,28.1,408
2,0.490,28.1,52
2,0.490,28.1,52
2,0.490,28.1,104
2,0.490,28.1,104
2,0.490,28.1,210
2,0.490,28.1,210
2,0.491,28.1,756
2,0.491,28.1,756
2,0.491,28.0,348
2,0.491,28.0,348
2,0.492,28.0,59
2,0.492,28.0,59
2,0.492,28.0,177
2,0.492,28.0,177
2,0.492,28.0,63
2,0.492,28.0,63
2,0.492,28.0,317
2,0.492,28.0,317
2,0.492,27.9,447
2,0.492,27.9,447
2,0.492,27.9,2383
2,0.492,27.9,2383
2,0.492,27.9,1197
2,0.492,27.9,1197
2,0.492,27.9,400
2,0.492,27.9,400
2,0.493,27.9,665
2,0.493,27.9,665
2,0.494,27.8,77
2,0.494,27.8,77
2,0.494,27.8,783
2,0.494,27.8,783
2,0.494,27.8,238
2,0.494,27.8,238
2,0.494,27.8,799
2,0.494,27.8,799
2,0.494,27.8,160
2,0.494,27.7,160
2,0.494,27.7,82
2,0.494,27.7,82
2,0.494,27.7,253
2,0.494,27.7,253
2,0.494,27.7,172
2,0.494,27.7,172
2,0.494,27.7,537
2,0.494,27.7,537
2,0.495,27.7,198
2,0.495,27.6,198
2,0.495,27.6,839
2,0.495,27.6,839
2,0.496,27.6,670
2,0.496,27.6,670
2,0.496,27.6,797
2,0.496,27.6,797
2,0.496,27.6,125
2,0.496,27.6,125
2,0.496,27.6,131
2,0.496,27.5,131
2,0.497,27.5,531
2,0.497,27.5,531
2,0.497,27.5,191
2,0.497,27.5,191
2,0.498,27.5,839
2,0.498,27.5,839
2,0.498,27.5,873
2,0.498,27.5,873
2,0.499,27.5,669
2,0.499,27.4,669
2,0.499,27.4,1355
2,0.499,27.4,1355
2,0.499,27.4,367
2,0.499,27.4,367
2,0.499,27.4,369
2,0.499,27.4,369
2,0.500,27.4,62
2,0.500,27.4,62
2,0.500,27.4,145
2,0.500,27.3,145
2,0.500,27.3,34
2,0.500,27.3,34
2,0.500,27.3,64
2,0.500,27.3,64
2,0.500,27.3,10
2,0.500,27.3,10
2,0.500,27.3,20
2,0.500,27.3,20
2,0.500,27.3,17
2,0.500,27.2,17
2,0.500,27.2,249
2,0.500,27.2,249
2,0.500,27.2,214
2,0.500,27.2,214
2,0.500,27.2,125
2,0.500,27.2,125
2,0.500,27.2,168
2,0.500,27.2,168
2,0.500,27.2,15
2,0.500,27.1,15
2,0.500,27.1,85
2,0.500,27.1,85
2,0.500,27.1,8
2,0.500,27.1,8
2,0.500,27.1,12
2,0.500,27.1,12
2,0.500,27.1,5
2,0.500,27.1,5
2,0.500,27.1,121
2,0.500,27.0,121
2,0.500,27.0,41
2,0.500,27.0,41
2,0.500,27.0,317
2,0.500,27.0,317
2,0.500,27.0,45
2,0.500,27.0,45
2,0.501,27.0,700
2,0.501,27.0,700
2,0.501,27.0,1264
2,0.501,26.9,1264
2,0.502,26.9,660
2,0.502,26.9,660
2,0.502,26.9,242
2,0.502,26.9,242
2,0.502,26.9,215
2,0.502,26.9,215
2,0.502,26.9,625
2,0.502,26.9,625
2,0.502,26.9,415
2,0.502,26.8,415
2,0.503,26.8,391
2,0.503,26.8,391
2,0.503,26.8,330
2,0.503,26.8,330
2,0.503,26.8,163
2,0.503,26.8,163
2,0.503,26.8,608
2,0.503,26.8,608
2,0.504,26.8,140
2,0.504,26.7,140
2,0.504,26.7,139
2,0.504,26.7,139
2,0.504,26.7,132
2,0.504,26.7,132
2,0.504,26.7,482
2,0.504,26.7,482
2,0.504,26.7,2765
2,0.504,26.7,2765
2,0.504,26.7,240
2,0.504,26.6,240
2,0.505,26.6,93
2,0.505,26.6,93
2,0.505,26.6,645
2,0.505,26.6,645
2,0.507,26.6,153
2,0.507,26.6,153
2,0.507,26.6,534
2,0.507,26.6,534
2,0.508,26.6,319
2,0.508,26.5,319
2,0.508,26.5,367
2,0.508,26.5,367
2,0.509,26.5,400
2,0.509,26.5,400
2,0.509,26.5,57
2,0.509,26.5,57
2,0.509,26.5,398
2,0.509,26.5,398
2,0.509,26.5,386
2,0.509,26.4,386
2,0.509,26.4,646
2,0.509,26.4,646
2,0.509,26.4,1183
2,0.509,26.4,1183
2,0.509,26.4,53
2,0.509,26.4,53
2,0.510,26.4,364
2,0.510,26.4,364
2,0.510,26.3,50
2,0.510,26.3,50
2,0.511,26.3,424
2,0.511,26.3,424
2,0.511,26.3,276
2,0.511,26.3,276
2,0.511,26.3,90
2,0.511,26.3,90
2,0.511,26.3,44
2,0.511,26.3,44
2,0.511,26.2,568
2,0.511,26.2,568
2,0.512,26.2,391
2,0.512,26.2,391
2,0.512,26.2,463
2,0.512,26.2,463
2,0.512,26.2,290
2,0.512,26.2,290
2,0.512,26.2,328
2,0.512,26.2,328
2,0.512,26.1,286
2,0.512,26.1,286
2,0.512,26.1,1088
2,0.512,26.1,1088
2,0.512,26.1,360
2,0.512,26.1,360
2,0.514,26.1,683
2,0.514,26.1,683
2,0.514,26.1,175
2,0.514,26.1,175
2,0.514,26.0,138
2,0.514,26.0,138
2,0.515,26.0,240
2,0.515,26.0,240
2,0.515,26.0,137
2,0.515,26.0,137
2,0.515,26.0,101
2,0.515,26.0,101
2,0.515,26.0,201
2,0.515,26.0,201
2,0.515,25.9,329
2,0.515,25.9,329
2,0.515,25.9,195
2,0.515,25.9,195
2,0.515,25.9,583
2,0.515,25.9,583
2,0.516,25.9,413
2,0.516,25.9,413
2,0.516,25.9,347
2,0.516,25.9,347
2,0.516,25.8,1021
2,0.516,25.8,1021
2,0.516,25.8,367
2,0.516,25.8,367
2,0.517,25.8,120
2,0.517,25.8,120
2,0.517,25.8,30
2,0.517,25.8,30
2,0.517,25.8,299
2,0.517,25.8,299
2,0.517,25.7,209
2,0.517,25.7,209
2,0.517,25.7,387
2,0.517,25.7,387
2,0.517,25.7,651
2,0.517,25.7,651
2,0.517,25.7,175
2,0.517,25.7,175
2,0.517,25.7,204
2,0.517,25.7,204
2,0.517,25.6,320
2,0.517,25.6,320
2,0.518,25.6,252
2,0.518,25.6,252
2,0.518,25.6,168
2,0.518,25.6,168
2,0.518,25.6,194
2,0.518,25.6,194
2,0.518,25.6,491
2,0.518,25.6,491
2,0.519,25.5,107
2,0.519,25.5,107
2,0.519,25.5,80
2,0.519,25.5,80
2,0.519,25.5,52
2,0.519,25.5,52
2,0.519,25.5,52
2,0.519,25.5,52
2,0.519,25.5,544
2,0.519,25.5,544
2,0.520,25.4,153
2,0.520,25.4,153
2,0.520,25.4,102
2,0.520,25.4,102
2,0.520,25.4,201
2,0.520,25.4,201
2,0.520,25.4,602
2,0.520,25.4,602
2,0.520,25.4,371
2,0.520,25.4,371
2,0.522,25.3,231
2,0.522,25.3,231
2,0.522,25.3,227
2,0.522,25.3,227
2,0.522,25.3,180
2,0.522,25.3,180
2,0.522,25.3,403
2,0.522,25.3,403
2,0.523,25.3,398
2,0.523,25.3,398
2,0.523,25.2,219
2,0.523,25.2,219
2,0.523,25.2,518
2,0.523,25.2,518
2,0.524,25.2,164
2,0.524,25.2,164
2,0.525,25.2,183
2,0.525,25.2,183
2,0.525,25.2,771
2,0.525,25.2,771
2,0.525,25.1,485
2,0.525,25.1,485
2,0.526,25.1,291
2,0.526,25.1,291
2,0.526,25.1,210
2,0.526,25.1,210
2,0.526,25.1,19
2,0.526,25.1,19
2,0.526,25.1,227
2,0.526,25.1,227
2,0.527,25.0,337
2,0.527,25.0,337
2,0.527,25.0,239
2,0.527,25.0,239
2,0.528,25.0,251
2,0.528,25.0,251
2,0.528,25.0,71
2,0.528,25.0,71
2,0.528,25.0,547
2,0.528,24.9,547
2,0.528,24.9,194
2,0.528,24.9,194
2,0.529,24.9,645
2,0.529,24.9,645
2,0.529,24.9,52
2,0.529,24.9,52
2,0.529,24.9,17
2,0.529,24.9,17
2,0.529,24.9,51
2,0.529,24.8,51
2,0.529,24.8,17
2,0.529,24.8,17
2,0.530,24.8,84
2,0.530,24.8,84
2,0.530,24.8,235
2,0.530,24.8,235
2,0.530,24.8,436
2,0.530,24.8,436
2,0.530,24.8,466
2,0.530,24.7,466
2,0.530,24.7,247
2,0.530,24.7,247
2,0.531,24.7,48
2,0.531,24.7,48
2,0.532,24.7,471
2,0.532,24.7,471
2,0.532,24.7,376
2,0.532,24.7,376
2,0.532,24.7,219
2,0.532,24.6,219
2,0.532,24.6,577
2,0.532,24.6,577
2,0.533,24.6,30
2,0.533,24.6,30
2,0.533,24.6,15
2,0.533,24.6,15
2,0.534,24.6,970
2,0.534,24.6,970
2,0.534,24.6,715
2,0.534,24.5,715
2,0.534,24.5,653
2,0.534,24.5,653
2,0.534,24.5,59
2,0.534,24.5,59
2,0.534,24.5,618
2,0.534,24.5,618
2,0.534,24.5,132
2,0.534,24.5,132
2,0.534,24.5,527
2,0.534,24.4,527
2,0.534,24.4,580
2,0.534,24.4,580
2,0.534,24.4,174
2,0.534,24.4,174
2,0.536,24.4,842
2,0.536,24.4,842
2,0.536,24.4,98
2,0.536,24.4,98
2,0.536,24.4,770
2,0.536,24.3,770
2,0.536,24.3,387
2,0.536,24.3,387
2,0.536,24.3,193
2,0.536,24.3,193
2,0.536,24.3,302
2,0.536,24.3,302
2,0.536,24.3,603
2,0.536,24.3,603
2,0.537,24.3,41
2,0.537,24.2,41
2,0.537,24.2,572
2,0.537,24.2,572
2,0.537,24.2,27
2,0.537,24.2,27
2,0.537,24.2,1048
2,0.537,24.2,1048
2,0.537,24.2,360
2,0.537,24.2,360
2,0.538,24.2,159
2,0.538,24.1,159
2,0.538,24.1,144
2,0.538,24.1,144
2,0.538,24.1,157
2,0.538,24.1,157
2,0.538,24.1,300
2,0.538,24.1,300
2,0.539,24.1,270
2,0.539,24.1,270
2,0.539,24.1,51
2,0.539,24.0,51
2,0.539,24.0,114
2,0.539,24.0,114
2,0.540,24.0,63
2,0.540,24.0,63
2,0.540,24.0,941
2,0.540,24.0,941
2,0.540,24.0,323
2,0.540,24.0,323
2,0.540,24.0,198
2,0.540,23.9,198
2,0.541,23.9,358
2,0.541,23.9,358
2,0.541,23.9,111
2,0.541,23.9,111
2,0.541,23.9,74
2,0.541,23.9,74
2,0.541,23.9,196
2,0.541,23.9,196
2,0.542,23.9,48
2,0.542,23.8,48
2,0.542,23.8,131
2,0.542,23.8,131
2,0.543,23.8,796
2,0.543,23.8,796
2,0.543,23.8,339
2,0.543,23.8,339
2,0.543,23.8,292
2,0.543,23.8,292
2,0.543,23.8,140
2,0.543,23.7,140
2,0.543,23.7,35
2,0.543,23.7,35
2,0.543,23.7,335
2,0.543,23.7,335
2,0.543,23.7,46
2,0.543,23.7,46
2,0.544,23.7,160
2,0.544,23.7,160
2,0.544,23.7,57
2,0.544,23.6,57
2,0.544,23.6,34
2,0.544,23.6,34
2,0.544,23.6,68
2,0.544,23.6,68
2,0.544,23.6,34
2,0.544,23.6,34
2,0.544,23.6,317
2,0.544,23.6,317
2,0.544,23.5,429
2,0.544,23.5,429
2,0.544,23.5,530
2,0.544,23.5,530
2,0.545,23.5,258
2,0.545,23.5,258
2,0.545,23.5,190
2,0.545,23.5,190
2,0.545,23.5,67
2,0.545,23.5,67
2,0.545,23.4,44
2,0.545,23.4,44
2,0.546,23.4,186
2,0.546,23.4,186
2,0.546,23.4,721
2,0.546,23.4,721
2,0.547,23.4,524
2,0.547,23.4,524
2,0.547,23.4,96
2,0.547,23.4,96
2,0.547,23.3,415
2,0.547,23.3,415
2,0.547,23.3,530
2,0.547,23.3,530
2,0.547,23.3,1517
2,0.547,23.3,1517
2,0.548,23.3,115
2,0.548,23.3,115
2,0.549,23.3,184
2,0.549,23.3,184
2,0.549,23.2,152
2,0.549,23.2,152
2,0.550,23.2,1578
2,0.550,23.2,1578
2,0.550,23.2,431
2,0.550,23.2,431
2,0.550,23.2,280
2,0.550,23.2,280
2,0.550,23.2,130
2,0.550,23.2,130
2,0.551,23.1,247
2,0.551,23.1,247
2,0.551,23.1,286
2,0.551,23.1,286
2,0.551,23.1,403
2,0.551,23.1,403
2,0.551,23.1,49
2,0.551,23.1,49
2,0.551,23.1,205
2,0.551,23.1,205
2,0.551,23.0,234
2,0.551,23.0,234
2,0.552,23.0,77
2,0.552,23.0,77
2,0.552,23.0,826
2,0.552,23.0,826
2,0.552,23.0,240
2,0.552,23.0,240
2,0.552,23.0,48
2,0.552,23.0,48
2,0.552,22.9,604
2,0.552,22.9,604
2,0.553,22.9,19
2,0.553,22.9,19
2,0.553,22.9,987
2,0.553,22.9,987
2,0.554,22.9,271
2,0.554,22.9,271
2,0.554,22.9,1597
2,0.554,22.9,1597
2,0.554,22.8,37
2,0.554,22.8,37
2,0.554,22.8,74
2,0.554,22.8,74
2,0.554,22.8,138
2,0.554,22.8,138
2,0.555,22.8,401
2,0.555,22.8,401
2,0.555,22.8,172
2,0.555,22.8,172
2,0.555,22.7,697
2,0.555,22.7,697
2,0.556,22.7,18
2,0.556,22.7,18
2,0.556,22.7,54
2,0.556,22.7,54
2,0.556,22.7,142
2,0.556,22.7,142
2,0.557,22.7,309
2,0.557,22.7,309
2,0.557,22.6,88
2,0.557,22.6,88
2,0.557,22.6,35
2,0.557,22.6,35
2,0.557,22.6,516
2,0.557,22.6,516
2,0.557,22.6,131
2,0.557,22.6,131
2,0.557,22.6,96
2,0.557,22.6,96
2,0.558,22.5,139
2,0.558,22.5,139
2,0.558,22.5,607
2,0.558,22.5,607
2,0.558,22.5,1446
2,0.558,22.5,1446
2,0.558,22.5,301
2,0.558,22.5,301
2,0.559,22.5,128
2,0.559,22.5,128
2,0.559,22.4,887
2,0.559,22.4,887
2,0.559,22.4,247
2,0.559,22.4,247
2,0.559,22.4,220
2,0.559,22.4,220
2,0.560,22.4,84
2,0.560,22.4,84
2,0.560,22.4,284
2,0.560,22.4,284
2,0.560,22.3,1046
2,0.560,22.3,1046
2,0.560,22.3,116
2,0.560,22.3,116
2,0.561,22.3,674
2,0.561,22.3,674
2,0.561,22.3,238
2,0.561,22.3,238
2,0.562,22.3,80
2,0.562,22.3,80
2,0.563,22.2,502
2,0.563,22.2,502
2,0.563,22.2,63
2,0.563,22.2,63
2,0.564,22.2,849
2,0.564,22.2,849
2,0.564,22.2,39
2,0.564,22.2,39
2,0.564,22.2,257
2,0.564,22.1,257
2,0.564,22.1,443
2,0.564,22.1,443
2,0.566,22.1,183
2,0.566,22.1,183
2,0.566,22.1,498
2,0.566,22.1,498
2,0.566,22.1,918
2,0.566,22.1,918
2,0.567,22.1,150
2,0.567,22.0,150
2,0.567,22.0,224
2,0.567,22.0,224
2,0.568,22.0,184
2,0.568,22.0,184
2,0.568,22.0,139
2,0.568,22.0,139
2,0.569,22.0,102
2,0.569,22.0,102
2,0.569,22.0,334
2,0.569,21.9,334
2,0.569,21.9,363
2,0.569,21.9,363
2,0.569,21.9,246
2,0.569,21.9,246
2,0.569,21.9,1032
2,0.569,21.9,1032
2,0.570,21.9,431
2,0.570,21.9,431
2,0.570,21.9,136
2,0.570,21.8,136
2,0.570,21.8,334
2,0.570,21.8,334
2,0.571,21.8,276
2,0.571,21.8,276
2,0.571,21.8,457
2,0.571,21.8,457
2,0.571,21.8,7
2,0.571,21.8,7
2,0.571,21.8,105
2,0.571,21.7,105
2,0.571,21.7,56
2,0.571,21.7,56
2,0.571,21.7,119
2,0.571,21.7,119
2,0.571,21.7,21
2,0.571,21.7,21
2,0.572,21.7,111
2,0.572,21.7,111
2,0.572,21.7,83
2,0.572,21.6,83
2,0.572,21.6,421
2,0.572,21.6,421
2,0.573,21.6,689
2,0.573,21.6,689
2,0.573,21.6,364
2,0.573,21.6,364
2,0.573,21.6,1934
2,0.573,21.6,1934
2,0.574,21.6,34
2,0.574,21.5,34
2,0.574,21.5,169
2,0.574,21.5,169
2,0.574,21.5,81
2,0.574,21.5,81
2,0.574,21.5,391
2,0.574,21.5,391
2,0.575,21.5,630
2,0.575,21.5,630
2,0.575,21.5,40
2,0.575,21.4,40
2,0.575,21.4,445
2,0.575,21.4,445
2,0.576,21.4,152
2,0.576,21.4,152
2,0.576,21.4,336
2,0.576,21.4,336
2,0.576,21.4,190
2,0.576,21.4,190
2,0.577,21.4,869
